time,open,high,low,close,volume,number_ticks,high_time,low_time,open_bid_slippage,open_ask_slippage
2015-03-18 18:17:10+00:00,1.0741100000000001,1.07808,1.07309,1.07808,0,1034,2015-03-18 18:21:21+00:00,2015-03-18 18:17:31+00:00,1.07415,1.07411
2015-03-18 18:21:21+00:00,1.077905,1.07957,1.077905,1.07957,0,311,2015-03-18 18:21:54+00:00,2015-03-18 18:21:21+00:00,1.07817,1.07794
2015-03-18 18:21:54+00:00,1.0795,1.080015,1.07632,1.07632,0,1007,2015-03-18 18:22:05+00:00,2015-03-18 18:26:53+00:00,1.07952,1.07942
2015-03-18 18:26:53+00:00,1.0763449999999999,1.076835,1.07477,1.076195,0,541,2015-03-18 18:28:15+00:00,2015-03-18 18:29:48+00:00,1.07652,1.07635
2015-03-18 18:30:34+00:00,1.075985,1.07877,1.07555,1.0787149999999999,0,318,2015-03-18 18:32:25+00:00,2015-03-18 18:31:41+00:00,1.07618,1.0760399999999999
2015-03-18 18:32:25+00:00,1.0783749999999999,1.079525,1.07209,1.07695,0,1542,2015-03-18 18:35:20+00:00,2015-03-18 18:48:40+00:00,1.07871,1.07843
2015-03-18 19:04:25+00:00,1.07698,1.0817999999999999,1.0767449999999998,1.081795,0,852,2015-03-18 19:14:57+00:00,2015-03-18 19:05:15+00:00,1.07692,1.07704
2015-03-18 19:14:57+00:00,1.0817,1.082585,1.080575,1.080575,0,645,2015-03-18 19:15:08+00:00,2015-03-18 19:16:40+00:00,1.08181,1.08174
2015-03-18 19:16:40+00:00,1.0806749999999998,1.08155,1.079255,1.0795599999999999,0,501,2015-03-18 19:17:26+00:00,2015-03-18 19:19:27+00:00,1.08063,1.08043
2015-03-18 19:19:30+00:00,1.07944,1.082775,1.078295,1.0827749999999998,0,618,2015-03-18 19:40:55+00:00,2015-03-18 19:25:48+00:00,1.0795,1.0795
2015-03-18 19:40:55+00:00,1.0826850000000001,1.0836700000000001,1.0823450000000001,1.0823450000000001,0,406,2015-03-18 19:41:11+00:00,2015-03-18 19:42:07+00:00,1.08286,1.08274
2015-03-18 19:42:07+00:00,1.082595,1.0846049999999998,1.08122,1.0846049999999998,0,1085,2015-03-18 20:01:59+00:00,2015-03-18 19:43:10+00:00,1.08256,1.08231
2015-03-18 20:01:59+00:00,1.084555,1.08611,1.084555,1.08611,0,180,2015-03-18 20:02:27+00:00,2015-03-18 20:01:59+00:00,1.08461,1.08462
2015-03-18 20:02:27+00:00,1.08582,1.0879050000000001,1.08581,1.0879050000000001,0,289,2015-03-18 20:02:51+00:00,2015-03-18 20:02:27+00:00,1.08622,1.08586
2015-03-18 20:02:51+00:00,1.087845,1.09322,1.08746,1.0916000000000001,0,684,2015-03-18 20:03:37+00:00,2015-03-18 20:03:06+00:00,1.0879,1.08785
2015-03-18 20:03:43+00:00,1.091265,1.092715,1.091265,1.092665,0,265,2015-03-18 20:04:04+00:00,2015-03-18 20:03:43+00:00,1.09152,1.09134
2015-03-18 20:04:04+00:00,1.0924900000000002,1.093645,1.092165,1.09362,0,223,2015-03-18 20:04:23+00:00,2015-03-18 20:04:14+00:00,1.09308,1.09254
2015-03-18 20:04:23+00:00,1.093255,1.096765,1.093255,1.096765,0,268,2015-03-18 20:04:41+00:00,2015-03-18 20:04:23+00:00,1.09362,1.09337
2015-03-18 20:04:41+00:00,1.09584,1.104225,1.09584,1.10272,0,298,2015-03-18 20:04:57+00:00,2015-03-18 20:04:41+00:00,1.09737,1.09591
2015-03-18 20:04:57+00:00,1.103285,1.104225,1.097885,1.097885,0,548,2015-03-18 20:04:57+00:00,2015-03-18 20:05:31+00:00,1.10397,1.1001400000000001
2015-03-18 20:05:31+00:00,1.0984,1.0984,1.09506,1.095805,0,189,2015-03-18 20:05:31+00:00,2015-03-18 20:05:42+00:00,1.0983,1.09769
2015-03-18 20:05:42+00:00,1.0953,1.09909,1.09406,1.096155,0,1762,2015-03-18 20:07:58+00:00,2015-03-18 20:06:29+00:00,1.09598,1.09513
2015-03-18 20:08:24+00:00,1.09742,1.09742,1.0931199999999999,1.09317,0,598,2015-03-18 20:08:24+00:00,2015-03-18 20:09:41+00:00,1.09729,1.09615
2015-03-18 20:09:44+00:00,1.093165,1.093265,1.09137,1.09227,0,608,2015-03-18 20:09:52+00:00,2015-03-18 20:10:39+00:00,1.09315,1.09299
2015-03-18 20:10:44+00:00,1.0922450000000001,1.092485,1.0902850000000002,1.09247,0,1025,2015-03-18 20:13:25+00:00,2015-03-18 20:11:51+00:00,1.09222,1.09114
2015-03-18 20:13:25+00:00,1.09245,1.09397,1.09242,1.09394,0,229,2015-03-18 20:13:58+00:00,2015-03-18 20:13:27+00:00,1.09243,1.0925
2015-03-18 20:13:58+00:00,1.0938400000000001,1.094115,1.0909849999999999,1.0909849999999999,0,454,2015-03-18 20:14:02+00:00,2015-03-18 20:16:14+00:00,1.09394,1.09385
2015-03-18 20:16:14+00:00,1.09114,1.09274,1.089385,1.09274,0,994,2015-03-18 20:25:53+00:00,2015-03-18 20:16:33+00:00,1.0911,1.09106
2015-03-18 20:25:53+00:00,1.0926550000000002,1.09364,1.08915,1.08915,0,654,2015-03-18 20:26:15+00:00,2015-03-18 20:33:34+00:00,1.09267,1.0927
2015-03-18 20:33:34+00:00,1.0891899999999999,1.0891899999999999,1.087685,1.087685,0,415,2015-03-18 20:33:34+00:00,2015-03-18 20:35:48+00:00,1.08912,1.08916
2015-03-18 20:35:48+00:00,1.08772,1.088265,1.085715,1.08612,0,1025,2015-03-18 20:36:00+00:00,2015-03-18 20:39:48+00:00,1.08776,1.08774
2015-03-18 20:40:12+00:00,1.08621,1.0872899999999999,1.08583,1.0872899999999999,0,174,2015-03-18 20:41:52+00:00,2015-03-18 20:40:18+00:00,1.08625,1.08627
2015-03-18 20:41:52+00:00,1.0870600000000001,1.08873,1.08637,1.0865,0,341,2015-03-18 20:41:55+00:00,2015-03-18 20:46:15+00:00,1.08804,1.0871
2015-03-18 20:46:21+00:00,1.08642,1.08782,1.08576,1.08703,0,990,2015-03-18 21:11:05+00:00,2015-03-18 20:47:38+00:00,1.08635,1.08641
2015-03-18 21:19:02+00:00,1.08724,1.08724,1.08509,1.08509,0,285,2015-03-18 21:19:02+00:00,2015-03-18 21:35:37+00:00,1.08714,1.08719
2015-03-18 21:35:37+00:00,1.0851250000000001,1.08555,1.0832700000000002,1.0833,0,364,2015-03-18 21:38:56+00:00,2015-03-18 21:49:16+00:00,1.08509,1.08519
2015-03-18 21:49:17+00:00,1.083355,1.083875,1.082655,1.0828350000000002,0,962,2015-03-18 22:05:06+00:00,2015-03-18 22:10:31+00:00,1.08329,1.08323
2015-03-18 22:18:23+00:00,1.08278,1.086065,1.081985,1.0858400000000001,0,1455,2015-03-19 00:11:36+00:00,2015-03-18 23:01:06+00:00,1.08273,1.08282
2015-03-19 00:11:50+00:00,1.085745,1.08719,1.08514,1.08719,0,640,2015-03-19 00:21:33+00:00,2015-03-19 00:13:09+00:00,1.08579,1.08581
2015-03-19 00:21:34+00:00,1.0872000000000002,1.08874,1.087195,1.088735,0,615,2015-03-19 00:25:39+00:00,2015-03-19 00:21:34+00:00,1.08744,1.08724
2015-03-19 00:25:39+00:00,1.0886550000000002,1.090815,1.088505,1.09081,0,555,2015-03-19 00:28:34+00:00,2015-03-19 00:26:02+00:00,1.08875,1.08871
2015-03-19 00:28:34+00:00,1.0905550000000002,1.091975,1.0905550000000002,1.09186,0,91,2015-03-19 00:28:41+00:00,2015-03-19 00:28:34+00:00,1.09094,1.0906
2015-03-19 00:28:41+00:00,1.091815,1.091975,1.09078,1.09078,0,86,2015-03-19 00:28:41+00:00,2015-03-19 00:28:46+00:00,1.09191,1.09185
2015-03-19 00:28:47+00:00,1.0909,1.09148,1.089415,1.08942,0,855,2015-03-19 00:29:32+00:00,2015-03-19 00:43:30+00:00,1.091,1.09089
2015-03-19 00:43:30+00:00,1.0895199999999998,1.089955,1.0837599999999998,1.0838,0,1386,2015-03-19 00:56:53+00:00,2015-03-19 01:21:37+00:00,1.08947,1.08946
2015-03-19 01:21:46+00:00,1.08393,1.085375,1.082995,1.083005,0,639,2015-03-19 01:32:52+00:00,2015-03-19 01:38:51+00:00,1.0839,1.08378
2015-03-19 01:38:51+00:00,1.083015,1.08469,1.081035,1.08105,0,1218,2015-03-19 01:59:55+00:00,2015-03-19 02:47:58+00:00,1.083,1.083
2015-03-19 02:47:58+00:00,1.0812599999999999,1.0812599999999999,1.078195,1.078255,0,1734,2015-03-19 02:47:58+00:00,2015-03-19 03:51:36+00:00,1.08122,1.08106
2015-03-19 03:51:36+00:00,1.078335,1.078405,1.0764550000000002,1.07648,0,605,2015-03-19 03:53:44+00:00,2015-03-19 03:58:07+00:00,1.07829,1.07824
2015-03-19 03:58:07+00:00,1.0767250000000002,1.078545,1.075745,1.078315,0,1277,2015-03-19 06:06:09+00:00,2015-03-19 04:56:58+00:00,1.0767,1.0765
2015-03-19 06:10:10+00:00,1.07827,1.07951,1.0744449999999999,1.074455,0,1099,2015-03-19 07:03:50+00:00,2015-03-19 07:17:15+00:00,1.07823,1.07831
2015-03-19 07:17:15+00:00,1.07456,1.074765,1.073205,1.073205,0,602,2015-03-19 07:17:17+00:00,2015-03-19 07:20:36+00:00,1.07451,1.07448
2015-03-19 07:20:36+00:00,1.07349,1.0735350000000001,1.0723850000000001,1.07239,0,298,2015-03-19 07:20:39+00:00,2015-03-19 07:21:37+00:00,1.07345,1.07324
2015-03-19 07:21:37+00:00,1.07253,1.072635,1.0711849999999998,1.0711849999999998,0,434,2015-03-19 07:21:42+00:00,2015-03-19 07:23:03+00:00,1.07249,1.07242
2015-03-19 07:23:03+00:00,1.0714000000000001,1.0715,1.07034,1.07039,0,383,2015-03-19 07:23:13+00:00,2015-03-19 07:23:58+00:00,1.07136,1.07087
2015-03-19 07:23:58+00:00,1.07043,1.0716299999999999,1.06958,1.071615,0,672,2015-03-19 07:27:24+00:00,2015-03-19 07:24:20+00:00,1.07039,1.07025
2015-03-19 07:27:24+00:00,1.071555,1.0721,1.06861,1.0686149999999999,0,936,2015-03-19 07:29:31+00:00,2015-03-19 07:38:41+00:00,1.07159,1.07158
2015-03-19 07:38:41+00:00,1.0686900000000001,1.072705,1.0680049999999999,1.0726550000000001,0,922,2015-03-19 07:55:56+00:00,2015-03-19 07:41:29+00:00,1.06864,1.06865
2015-03-19 07:56:24+00:00,1.072635,1.0727,1.06717,1.067295,0,541,2015-03-19 07:56:25+00:00,2015-03-19 08:19:05+00:00,1.07268,1.07266
2015-03-19 08:19:05+00:00,1.0672350000000002,1.0673400000000002,1.064415,1.06446,0,1067,2015-03-19 08:19:05+00:00,2015-03-19 08:22:10+00:00,1.06732,1.06717
2015-03-19 08:22:10+00:00,1.064505,1.06467,1.06303,1.0631650000000001,0,321,2015-03-19 08:22:12+00:00,2015-03-19 08:22:34+00:00,1.06452,1.06446
2015-03-19 08:22:38+00:00,1.06317,1.0647,1.0631599999999999,1.0646499999999999,0,317,2015-03-19 08:23:30+00:00,2015-03-19 08:22:39+00:00,1.06322,1.06319
2015-03-19 08:23:30+00:00,1.06468,1.073205,1.06432,1.073185,0,2062,2015-03-19 11:39:16+00:00,2015-03-19 08:31:07+00:00,1.06466,1.06458
2015-03-19 11:39:16+00:00,1.07314,1.07372,1.064195,1.0642200000000002,0,657,2015-03-19 11:41:27+00:00,2015-03-19 12:31:28+00:00,1.0732,1.07315
2015-03-19 12:31:34+00:00,1.064175,1.0683500000000001,1.061845,1.061895,0,1230,2015-03-19 13:10:41+00:00,2015-03-19 15:51:46+00:00,1.06415,1.06419
2015-03-19 15:51:46+00:00,1.06193,1.06842,1.06132,1.06842,0,3243,2015-03-20 01:36:47+00:00,2015-03-19 18:33:47+00:00,1.06195,1.06188
2015-03-20 01:36:47+00:00,1.068295,1.06909,1.06786,1.06909,0,509,2015-03-20 01:59:45+00:00,2015-03-20 01:42:15+00:00,1.06843,1.06833
2015-03-20 01:59:46+00:00,1.0690849999999998,1.0699100000000001,1.06566,1.0699100000000001,0,1131,2015-03-20 11:32:01+00:00,2015-03-20 07:09:47+00:00,1.06938,1.06913
2015-03-20 11:32:02+00:00,1.069915,1.072175,1.0694400000000002,1.072175,0,1090,2015-03-20 12:01:48+00:00,2015-03-20 11:35:06+00:00,1.06996,1.06993
2015-03-20 12:01:50+00:00,1.072165,1.0738699999999999,1.07186,1.07386,0,857,2015-03-20 12:18:46+00:00,2015-03-20 12:05:22+00:00,1.07215,1.0722
2015-03-20 12:18:50+00:00,1.073845,1.07488,1.0713499999999998,1.0748199999999999,0,555,2015-03-20 12:47:04+00:00,2015-03-20 12:39:11+00:00,1.07383,1.07388
2015-03-20 12:47:04+00:00,1.074775,1.076985,1.0741,1.0769199999999999,0,571,2015-03-20 12:49:58+00:00,2015-03-20 12:49:18+00:00,1.07484,1.07475
2015-03-20 12:49:58+00:00,1.07686,1.07742,1.07593,1.07593,0,576,2015-03-20 12:50:51+00:00,2015-03-20 12:52:52+00:00,1.07695,1.07667
2015-03-20 12:52:54+00:00,1.075925,1.079885,1.074765,1.079885,0,2150,2015-03-20 13:20:54+00:00,2015-03-20 12:59:17+00:00,1.07591,1.07596
2015-03-20 13:20:54+00:00,1.07986,1.08152,1.07826,1.081485,0,558,2015-03-20 13:27:47+00:00,2015-03-20 13:23:55+00:00,1.07992,1.07987
2015-03-20 13:27:47+00:00,1.08148,1.0816750000000002,1.080035,1.080035,0,327,2015-03-20 13:27:51+00:00,2015-03-20 13:29:19+00:00,1.08148,1.08147
2015-03-20 13:29:19+00:00,1.08007,1.0802100000000001,1.0771350000000002,1.0771350000000002,0,196,2015-03-20 13:29:23+00:00,2015-03-20 13:36:14+00:00,1.08007,1.07994
2015-03-20 13:36:15+00:00,1.077005,1.0824850000000001,1.0754299999999999,1.0824850000000001,0,1294,2015-03-20 16:32:55+00:00,2015-03-20 15:34:27+00:00,1.07703,1.07705
2015-03-20 16:32:55+00:00,1.0821649999999998,1.0844,1.0821649999999998,1.08437,0,599,2015-03-20 16:34:27+00:00,2015-03-20 16:32:55+00:00,1.08285,1.08221
2015-03-20 16:34:27+00:00,1.08425,1.085445,1.08304,1.08304,0,1003,2015-03-20 16:42:04+00:00,2015-03-20 16:48:44+00:00,1.08438,1.08425
2015-03-20 16:48:45+00:00,1.08303,1.085425,1.0828950000000002,1.08541,0,134,2015-03-20 16:55:34+00:00,2015-03-20 16:48:47+00:00,1.08299,1.08297
2015-03-20 16:55:34+00:00,1.08527,1.08631,1.084145,1.08631,0,340,2015-03-20 17:06:16+00:00,2015-03-20 16:59:54+00:00,1.08539,1.08531
2015-03-20 17:06:16+00:00,1.08621,1.08826,1.079405,1.08282,0,5273,2015-03-20 17:26:10+00:00,2015-03-20 19:17:22+00:00,1.08644,1.08625
2015-03-22 23:19:58+00:00,1.08312,1.08312,1.0818699999999999,1.08188,0,156,2015-03-22 23:19:58+00:00,2015-03-22 23:21:02+00:00,1.0830899999999999,1.08286
2015-03-22 23:21:02+00:00,1.08194,1.08298,1.08156,1.08297,0,299,2015-03-22 23:45:00+00:00,2015-03-22 23:21:20+00:00,1.08189,1.08192
2015-03-22 23:45:00+00:00,1.082865,1.08389,1.08122,1.08122,0,939,2015-03-22 23:48:45+00:00,2015-03-23 00:29:58+00:00,1.08294,1.08291
2015-03-23 00:30:01+00:00,1.0812599999999999,1.08158,1.0796350000000001,1.0796350000000001,0,871,2015-03-23 00:33:41+00:00,2015-03-23 01:14:07+00:00,1.08123,1.0813
2015-03-23 01:14:07+00:00,1.07972,1.08122,1.07839,1.07842,0,609,2015-03-23 01:30:31+00:00,2015-03-23 02:14:46+00:00,1.07968,1.07966
2015-03-23 02:14:46+00:00,1.0784850000000001,1.0819450000000002,1.07839,1.081925,0,487,2015-03-23 04:02:19+00:00,2015-03-23 02:14:46+00:00,1.07846,1.07844
2015-03-23 04:02:19+00:00,1.081855,1.083475,1.077935,1.077935,0,1250,2015-03-23 04:09:54+00:00,2015-03-23 08:05:12+00:00,1.08192,1.0819
2015-03-23 08:05:12+00:00,1.0781649999999998,1.078225,1.07743,1.0775350000000001,0,251,2015-03-23 08:05:33+00:00,2015-03-23 08:05:15+00:00,1.07811,1.07764
2015-03-23 08:05:48+00:00,1.07754,1.084285,1.076755,1.0841,0,1873,2015-03-23 09:30:08+00:00,2015-03-23 08:11:41+00:00,1.0775,1.07749
2015-03-23 10:09:32+00:00,1.0840999999999998,1.085575,1.08405,1.085575,0,322,2015-03-23 10:10:31+00:00,2015-03-23 10:09:33+00:00,1.08416,1.08408
2015-03-23 10:10:31+00:00,1.08527,1.087065,1.0848200000000001,1.087065,0,898,2015-03-23 10:14:57+00:00,2015-03-23 10:11:13+00:00,1.08571,1.08531
2015-03-23 10:14:57+00:00,1.0869399999999998,1.087075,1.085855,1.0858949999999998,0,158,2015-03-23 10:14:58+00:00,2015-03-23 10:15:15+00:00,1.08702,1.08697
2015-03-23 10:15:18+00:00,1.085815,1.08752,1.085575,1.08752,0,861,2015-03-23 10:35:35+00:00,2015-03-23 10:15:20+00:00,1.08576,1.08561
2015-03-23 10:35:35+00:00,1.087515,1.088185,1.087485,1.08818,0,150,2015-03-23 10:36:08+00:00,2015-03-23 10:35:35+00:00,1.08752,1.08751
2015-03-23 10:36:08+00:00,1.08812,1.0885600000000002,1.08663,1.08664,0,371,2015-03-23 10:36:27+00:00,2015-03-23 10:40:00+00:00,1.08815,1.08815
2015-03-23 10:40:00+00:00,1.08663,1.08935,1.085725,1.0893000000000002,0,670,2015-03-23 11:31:20+00:00,2015-03-23 11:10:52+00:00,1.08662,1.0866500000000001
2015-03-23 11:31:20+00:00,1.0890650000000002,1.091005,1.0876350000000001,1.090985,0,1564,2015-03-23 13:00:50+00:00,2015-03-23 12:42:02+00:00,1.08938,1.0890900000000001
2015-03-23 13:01:27+00:00,1.090965,1.0918899999999998,1.0904699999999998,1.09183,0,503,2015-03-23 13:15:26+00:00,2015-03-23 13:03:16+00:00,1.09095,1.09099
2015-03-23 13:15:26+00:00,1.0918100000000002,1.092705,1.0915300000000001,1.092705,0,485,2015-03-23 13:18:49+00:00,2015-03-23 13:17:17+00:00,1.09184,1.09184
2015-03-23 13:18:49+00:00,1.092565,1.09373,1.092565,1.09272,0,625,2015-03-23 13:19:12+00:00,2015-03-23 13:18:49+00:00,1.093,1.09261
2015-03-23 13:22:28+00:00,1.09281,1.096865,1.0887099999999998,1.096835,0,2711,2015-03-23 19:45:21+00:00,2015-03-23 15:14:57+00:00,1.09278,1.09271
2015-03-23 19:45:21+00:00,1.096775,1.0971549999999999,1.09396,1.09396,0,1910,2015-03-23 19:48:17+00:00,2015-03-24 00:30:55+00:00,1.09684,1.09679
2015-03-24 00:30:55+00:00,1.0941049999999999,1.095665,1.0904500000000001,1.095575,0,3150,2015-03-24 07:54:14+00:00,2015-03-24 03:55:07+00:00,1.09408,1.094
2015-03-24 07:54:14+00:00,1.0956549999999998,1.09633,1.094765,1.09633,0,450,2015-03-24 08:01:42+00:00,2015-03-24 07:55:42+00:00,1.09562,1.09551
2015-03-24 08:01:42+00:00,1.0962749999999999,1.0987749999999998,1.095295,1.098745,0,1946,2015-03-24 08:34:50+00:00,2015-03-24 08:04:22+00:00,1.0964,1.0963
2015-03-24 08:34:50+00:00,1.09871,1.100025,1.098665,1.100015,0,635,2015-03-24 08:41:23+00:00,2015-03-24 08:35:18+00:00,1.09875,1.09873
2015-03-24 08:41:23+00:00,1.099975,1.100085,1.097275,1.097275,0,281,2015-03-24 08:42:53+00:00,2015-03-24 08:55:34+00:00,1.09999,1.09998
2015-03-24 08:55:35+00:00,1.0973199999999999,1.09939,1.09724,1.098255,0,184,2015-03-24 09:01:03+00:00,2015-03-24 08:55:37+00:00,1.09727,1.09737
2015-03-24 09:12:29+00:00,1.098045,1.10033,1.093835,1.093845,0,989,2015-03-24 11:00:36+00:00,2015-03-24 12:32:44+00:00,1.09802,1.09807
2015-03-24 12:32:44+00:00,1.09385,1.10104,1.093835,1.1009449999999998,0,275,2015-03-24 12:43:58+00:00,2015-03-24 12:32:44+00:00,1.09385,1.0939
2015-03-24 12:43:59+00:00,1.100985,1.1029849999999999,1.098535,1.098535,0,1530,2015-03-24 12:46:42+00:00,2015-03-24 12:56:25+00:00,1.10099,1.10093
2015-03-24 12:56:41+00:00,1.09829,1.0984099999999999,1.090115,1.09017,0,631,2015-03-24 12:58:59+00:00,2015-03-24 14:17:31+00:00,1.09823,1.09833
2015-03-24 14:17:31+00:00,1.0901450000000001,1.093025,1.08904,1.09227,0,1902,2015-03-24 19:53:55+00:00,2015-03-24 15:39:31+00:00,1.0901399999999999,1.09007
2015-03-24 21:46:47+00:00,1.092295,1.0922999999999998,1.09009,1.0900949999999998,0,409,2015-03-24 21:46:47+00:00,2015-03-24 23:56:41+00:00,1.09221,1.09236
2015-03-24 23:56:41+00:00,1.090115,1.091075,1.09009,1.09106,0,99,2015-03-25 00:01:35+00:00,2015-03-24 23:56:41+00:00,1.09006,1.09015
2015-03-25 00:01:35+00:00,1.091005,1.091755,1.0909650000000002,1.091755,0,400,2015-03-25 00:41:57+00:00,2015-03-25 00:02:15+00:00,1.09113,1.09104
2015-03-25 00:41:57+00:00,1.09169,1.0924550000000002,1.0916350000000001,1.0924550000000002,0,399,2015-03-25 01:41:43+00:00,2015-03-25 00:42:25+00:00,1.09172,1.09173
2015-03-25 01:41:45+00:00,1.092465,1.093615,1.09238,1.092415,0,639,2015-03-25 01:46:52+00:00,2015-03-25 02:13:48+00:00,1.09245,1.09251
2015-03-25 02:13:48+00:00,1.09245,1.09483,1.09071,1.09474,0,1119,2015-03-25 07:54:47+00:00,2015-03-25 06:55:54+00:00,1.09243,1.0924
2015-03-25 07:56:33+00:00,1.094645,1.0954199999999998,1.094335,1.09523,0,472,2015-03-25 07:56:57+00:00,2015-03-25 08:06:04+00:00,1.09472,1.09468
2015-03-25 08:07:40+00:00,1.095265,1.096315,1.095205,1.09631,0,129,2015-03-25 08:08:13+00:00,2015-03-25 08:07:49+00:00,1.09523,1.0953
2015-03-25 08:08:13+00:00,1.09616,1.097435,1.095335,1.09627,0,1363,2015-03-25 08:48:50+00:00,2015-03-25 08:34:45+00:00,1.09628,1.0961
2015-03-25 09:00:22+00:00,1.0963150000000002,1.097975,1.094425,1.097975,0,622,2015-03-25 11:02:38+00:00,2015-03-25 09:04:09+00:00,1.09622,1.09633
2015-03-25 11:02:38+00:00,1.097885,1.0986799999999999,1.097585,1.0986799999999999,0,450,2015-03-25 11:13:06+00:00,2015-03-25 11:09:49+00:00,1.0979700000000001,1.09793
2015-03-25 11:13:06+00:00,1.09851,1.09972,1.0969449999999998,1.099715,0,1036,2015-03-25 12:06:06+00:00,2015-03-25 11:47:46+00:00,1.09863,1.09854
2015-03-25 12:06:06+00:00,1.09971,1.1014599999999999,1.0974050000000002,1.099765,0,2146,2015-03-25 12:33:19+00:00,2015-03-25 12:42:58+00:00,1.09969,1.09968
2015-03-25 13:01:18+00:00,1.09966,1.09966,1.0952600000000001,1.09645,0,775,2015-03-25 13:01:18+00:00,2015-03-25 14:46:02+00:00,1.0996,1.09972
2015-03-25 22:20:56+00:00,1.09643,1.09881,1.0959400000000001,1.09881,0,1590,2015-03-26 04:40:18+00:00,2015-03-26 00:16:03+00:00,1.09637,1.09649
2015-03-26 04:40:18+00:00,1.09867,1.0995599999999999,1.09755,1.0995499999999998,0,679,2015-03-26 06:47:58+00:00,2015-03-26 06:41:12+00:00,1.09882,1.09871
2015-03-26 06:47:58+00:00,1.099555,1.10183,1.0976650000000001,1.10183,0,1750,2015-03-26 08:04:59+00:00,2015-03-26 06:59:34+00:00,1.09952,1.09953
2015-03-26 08:04:59+00:00,1.10176,1.10322,1.101365,1.1032199999999999,0,703,2015-03-26 08:22:26+00:00,2015-03-26 08:17:20+00:00,1.1018,1.10174
2015-03-26 08:22:26+00:00,1.103015,1.1044749999999999,1.102995,1.10445,0,659,2015-03-26 08:28:12+00:00,2015-03-26 08:22:26+00:00,1.10349,1.10303
2015-03-26 08:28:12+00:00,1.104345,1.105255,1.099275,1.100715,0,1367,2015-03-26 08:29:09+00:00,2015-03-26 11:49:16+00:00,1.10445,1.10439
2015-03-26 12:33:21+00:00,1.1006200000000002,1.1006200000000002,1.095465,1.095785,0,243,2015-03-26 12:33:21+00:00,2015-03-26 13:49:25+00:00,1.10056,1.10063
2015-03-26 13:49:25+00:00,1.09558,1.096685,1.0912950000000001,1.092105,0,2252,2015-03-26 13:58:05+00:00,2015-03-26 14:10:08+00:00,1.09592,1.09551
2015-03-26 14:10:33+00:00,1.092075,1.0944349999999998,1.0871,1.0871,0,2294,2015-03-26 15:29:09+00:00,2015-03-26 17:35:34+00:00,1.0921,1.09211
2015-03-26 17:35:35+00:00,1.08708,1.0892300000000001,1.08565,1.088235,0,1890,2015-03-26 20:24:57+00:00,2015-03-26 17:51:32+00:00,1.08705,1.08695
2015-03-26 21:08:42+00:00,1.08824,1.0882999999999998,1.08649,1.08778,0,976,2015-03-26 21:08:58+00:00,2015-03-26 21:32:02+00:00,1.08807,1.08839
2015-03-26 22:09:33+00:00,1.08777,1.0885449999999999,1.08716,1.08804,0,328,2015-03-27 00:00:01+00:00,2015-03-26 22:44:32+00:00,1.08772,1.08783
2015-03-27 00:21:26+00:00,1.08811,1.08962,1.0874199999999998,1.087425,0,908,2015-03-27 00:51:52+00:00,2015-03-27 01:48:09+00:00,1.08807,1.08808
2015-03-27 01:48:09+00:00,1.08743,1.089365,1.086055,1.0860750000000001,0,1155,2015-03-27 05:02:37+00:00,2015-03-27 07:28:12+00:00,1.08738,1.08747
2015-03-27 07:28:12+00:00,1.08629,1.08629,1.08502,1.0850300000000002,0,322,2015-03-27 07:28:12+00:00,2015-03-27 07:29:23+00:00,1.08626,1.0859
2015-03-27 07:29:23+00:00,1.085055,1.0851350000000002,1.08398,1.08398,0,270,2015-03-27 07:29:23+00:00,2015-03-27 07:30:11+00:00,1.08509,1.08489
2015-03-27 07:30:12+00:00,1.083945,1.084445,1.08114,1.0811600000000001,0,1542,2015-03-27 07:36:05+00:00,2015-03-27 07:49:34+00:00,1.08393,1.0838
2015-03-27 07:49:34+00:00,1.0815299999999999,1.08969,1.08013,1.08969,0,2655,2015-03-27 12:41:39+00:00,2015-03-27 08:17:34+00:00,1.08148,1.08117
2015-03-27 12:41:39+00:00,1.089375,1.0919349999999999,1.08555,1.0916299999999999,0,497,2015-03-27 16:10:12+00:00,2015-03-27 15:24:56+00:00,1.08978,1.0894
2015-03-27 16:10:24+00:00,1.091505,1.09294,1.091505,1.09286,0,127,2015-03-27 16:10:48+00:00,2015-03-27 16:10:24+00:00,1.09168,1.09154
2015-03-27 16:10:48+00:00,1.09265,1.094905,1.091785,1.091785,0,1494,2015-03-27 16:16:39+00:00,2015-03-27 16:23:15+00:00,1.09292,1.09268
2015-03-27 16:23:16+00:00,1.0919349999999999,1.09353,1.08924,1.0931899999999999,0,1589,2015-03-27 17:04:42+00:00,2015-03-27 19:45:05+00:00,1.09191,1.09186
2015-03-27 19:45:15+00:00,1.09293,1.0932300000000001,1.091455,1.091455,0,199,2015-03-27 19:45:16+00:00,2015-03-27 19:45:33+00:00,1.09312,1.09304
2015-03-27 19:45:33+00:00,1.09172,1.0927,1.0889350000000002,1.08925,0,1574,2015-03-27 19:46:31+00:00,2015-03-27 19:50:17+00:00,1.09165,1.09132
2015-03-27 20:02:18+00:00,1.089235,1.090245,1.08779,1.08901,0,673,2015-03-27 20:38:00+00:00,2015-03-27 20:02:43+00:00,1.08917,1.0893
2015-03-27 20:43:51+00:00,1.089005,1.08952,1.08782,1.08782,0,1525,2015-03-29 22:28:26+00:00,2015-03-30 00:02:40+00:00,1.08889,1.08899
