time,open,high,low,close,volume,high_time,low_time,open_bid_slippage,open_ask_slippage
2015-01-16 15:20:35+00:00,1.15174,1.152085,1.151075,1.15115,0,2015-01-16 15:21:01+00:00,2015-01-16 15:27:11+00:00,1.15175,1.15168
2015-01-16 15:28:16+00:00,1.151165,1.1515499999999999,1.15033,1.15033,0,2015-01-16 15:37:29+00:00,2015-01-16 15:41:53+00:00,1.15114,1.15119
2015-01-16 15:41:53+00:00,1.150315,1.1504349999999999,1.1478350000000002,1.148285,0,2015-01-16 15:42:21+00:00,2015-01-16 15:43:48+00:00,1.15031,1.15034
2015-01-16 15:43:53+00:00,1.1483150000000002,1.1490049999999998,1.147215,1.1473550000000001,0,2015-01-16 15:44:22+00:00,2015-01-16 15:46:03+00:00,1.14831,1.14823
2015-01-16 15:46:07+00:00,1.14736,1.1474250000000001,1.146,1.14682,0,2015-01-16 15:46:08+00:00,2015-01-16 15:46:46+00:00,1.14738,1.14733
2015-01-16 15:47:11+00:00,1.14682,1.149675,1.14675,1.149675,0,2015-01-16 15:50:59+00:00,2015-01-16 15:47:30+00:00,1.1468099999999999,1.1468
2015-01-16 15:50:59+00:00,1.149685,1.15077,1.148355,1.1496300000000002,0,2015-01-16 15:57:07+00:00,2015-01-16 15:52:22+00:00,1.14967,1.14953
2015-01-16 15:59:51+00:00,1.149605,1.1527850000000002,1.1490200000000002,1.15218,0,2015-01-16 16:33:41+00:00,2015-01-16 16:02:13+00:00,1.14958,1.14959
2015-01-16 16:34:03+00:00,1.15208,1.15375,1.1507399999999999,1.1533449999999998,0,2015-01-16 17:07:57+00:00,2015-01-16 16:40:56+00:00,1.15202,1.1521
2015-01-16 17:08:24+00:00,1.153355,1.154685,1.152295,1.154305,0,2015-01-16 17:59:36+00:00,2015-01-16 17:37:55+00:00,1.15334,1.15339
2015-01-16 18:02:40+00:00,1.154315,1.156675,1.153295,1.1549800000000001,0,2015-01-16 18:27:55+00:00,2015-01-16 18:05:23+00:00,1.15426,1.1543700000000001
2015-01-16 18:38:48+00:00,1.154985,1.157865,1.15344,1.157735,0,2015-01-16 19:52:38+00:00,2015-01-16 19:18:53+00:00,1.15494,1.15504
2015-01-16 19:53:48+00:00,1.157735,1.1587749999999999,1.15606,1.156145,0,2015-01-16 20:06:02+00:00,2015-01-16 21:26:33+00:00,1.15767,1.1578
2015-01-16 21:27:12+00:00,1.156085,1.156485,1.15537,1.156425,0,2015-01-16 21:38:29+00:00,2015-01-16 21:30:53+00:00,1.15603,1.15614
2015-01-16 21:42:56+00:00,1.15645,1.157495,1.15565,1.15565,0,2015-01-16 21:50:54+00:00,2015-01-18 22:15:03+00:00,1.15629,1.1565
2015-01-18 22:15:22+00:00,1.155615,1.156785,1.155455,1.15591,0,2015-01-18 22:25:08+00:00,2015-01-18 22:18:50+00:00,1.15558,1.15565
2015-01-18 22:31:45+00:00,1.15603,1.1568450000000001,1.1559,1.156795,0,2015-01-18 23:17:25+00:00,2015-01-18 22:50:58+00:00,1.15581,1.15625
2015-01-18 23:21:23+00:00,1.1568049999999999,1.157375,1.156335,1.15736,0,2015-01-18 23:56:00+00:00,2015-01-18 23:28:50+00:00,1.15679,1.15686
2015-01-18 23:56:01+00:00,1.157365,1.157365,1.1559300000000001,1.1559949999999999,0,2015-01-18 23:56:01+00:00,2015-01-19 00:16:20+00:00,1.15732,1.15741
2015-01-19 00:17:07+00:00,1.1560000000000001,1.15678,1.1553049999999998,1.156765,0,2015-01-19 01:20:27+00:00,2015-01-19 00:42:31+00:00,1.15594,1.15606
2015-01-19 01:20:27+00:00,1.156775,1.1574300000000002,1.15613,1.1569850000000002,0,2015-01-19 01:36:24+00:00,2015-01-19 01:25:01+00:00,1.15674,1.15677
2015-01-19 01:51:29+00:00,1.15699,1.15794,1.15522,1.157925,0,2015-01-19 07:06:47+00:00,2015-01-19 06:22:26+00:00,1.15698,1.15701
2015-01-19 07:07:07+00:00,1.15793,1.15846,1.1568999999999998,1.15843,0,2015-01-19 07:34:16+00:00,2015-01-19 07:22:44+00:00,1.15789,1.15797
2015-01-19 07:34:20+00:00,1.1584050000000001,1.15882,1.155155,1.1587649999999998,0,2015-01-19 08:50:31+00:00,2015-01-19 08:01:54+00:00,1.1584,1.15842
2015-01-19 08:50:36+00:00,1.15876,1.159675,1.1582750000000002,1.159305,0,2015-01-19 09:12:46+00:00,2015-01-19 09:07:03+00:00,1.15875,1.15877
2015-01-19 09:13:39+00:00,1.15929,1.161135,1.158985,1.16113,0,2015-01-19 09:26:42+00:00,2015-01-19 09:16:42+00:00,1.15944,1.15933
2015-01-19 09:26:43+00:00,1.16116,1.16218,1.160905,1.1620249999999999,0,2015-01-19 09:35:16+00:00,2015-01-19 09:29:23+00:00,1.16125,1.1611799999999999
2015-01-19 09:35:20+00:00,1.162035,1.162845,1.161085,1.161085,0,2015-01-19 09:41:43+00:00,2015-01-19 09:58:11+00:00,1.1621,1.16201
2015-01-19 09:58:11+00:00,1.161065,1.161625,1.1591749999999998,1.1593049999999998,0,2015-01-19 09:59:59+00:00,2015-01-19 10:40:05+00:00,1.16104,1.16111
2015-01-19 10:41:53+00:00,1.1590099999999999,1.16232,1.1585649999999998,1.161155,0,2015-01-19 13:04:37+00:00,2015-01-19 11:51:10+00:00,1.15896,1.15906
2015-01-19 14:47:31+00:00,1.1613449999999998,1.16367,1.1613449999999998,1.16367,0,2015-01-19 15:40:02+00:00,2015-01-19 14:47:31+00:00,1.16133,1.16136
2015-01-19 15:40:02+00:00,1.163675,1.1639,1.16067,1.1608100000000001,0,2015-01-19 15:40:33+00:00,2015-01-19 17:58:09+00:00,1.16364,1.16368
2015-01-19 17:58:32+00:00,1.16078,1.1616849999999999,1.1603249999999998,1.16133,0,2015-01-19 18:28:39+00:00,2015-01-19 17:58:52+00:00,1.16074,1.16084
2015-01-19 18:59:43+00:00,1.1613250000000002,1.16161,1.16015,1.16094,0,2015-01-19 19:22:47+00:00,2015-01-19 19:59:18+00:00,1.16125,1.16137
2015-01-19 20:53:59+00:00,1.160935,1.1610749999999999,1.1594950000000002,1.1594950000000002,0,2015-01-19 21:46:11+00:00,2015-01-19 23:37:52+00:00,1.16086,1.16099
2015-01-19 23:37:52+00:00,1.15954,1.16019,1.1590799999999999,1.1590799999999999,0,2015-01-20 00:07:29+00:00,2015-01-20 00:18:34+00:00,1.15948,1.15955
2015-01-20 00:18:38+00:00,1.1590850000000001,1.159525,1.1580849999999998,1.1583299999999999,0,2015-01-20 00:47:18+00:00,2015-01-20 01:00:21+00:00,1.15906,1.15914
2015-01-20 01:06:05+00:00,1.1583299999999999,1.158555,1.15728,1.158035,0,2015-01-20 01:08:40+00:00,2015-01-20 01:36:08+00:00,1.15828,1.15838
2015-01-20 01:44:22+00:00,1.15801,1.158985,1.15714,1.15714,0,2015-01-20 02:26:54+00:00,2015-01-20 06:15:06+00:00,1.158,1.1580300000000001
2015-01-20 06:15:06+00:00,1.15713,1.15956,1.15683,1.15956,0,2015-01-20 09:37:46+00:00,2015-01-20 07:01:39+00:00,1.15712,1.15713
2015-01-20 09:37:46+00:00,1.1596,1.160925,1.15951,1.160565,0,2015-01-20 09:46:03+00:00,2015-01-20 09:42:13+00:00,1.1596,1.15957
2015-01-20 09:56:58+00:00,1.16058,1.1615350000000002,1.159405,1.159405,0,2015-01-20 10:00:15+00:00,2015-01-20 10:06:05+00:00,1.16055,1.16061
2015-01-20 10:06:06+00:00,1.1594250000000001,1.161465,1.15656,1.15662,0,2015-01-20 10:48:41+00:00,2015-01-20 16:19:43+00:00,1.1594,1.15945
2015-01-20 16:19:58+00:00,1.1565949999999998,1.15694,1.155765,1.15582,0,2015-01-20 16:43:27+00:00,2015-01-20 16:56:58+00:00,1.1566,1.15659
2015-01-20 16:57:05+00:00,1.15579,1.1567349999999998,1.1548,1.154825,0,2015-01-20 17:11:29+00:00,2015-01-20 17:43:38+00:00,1.15579,1.15583
2015-01-20 17:43:39+00:00,1.15478,1.15534,1.154145,1.15528,0,2015-01-20 18:54:10+00:00,2015-01-20 18:13:11+00:00,1.15479,1.15479
2015-01-20 18:58:52+00:00,1.15536,1.15572,1.154055,1.1555900000000001,0,2015-01-20 21:07:09+00:00,2015-01-20 19:32:49+00:00,1.15531,1.15541
2015-01-20 22:28:30+00:00,1.155595,1.15572,1.154145,1.154965,0,2015-01-20 23:07:23+00:00,2015-01-21 00:05:48+00:00,1.15552,1.15567
2015-01-21 00:33:09+00:00,1.15497,1.15603,1.15497,1.156025,0,2015-01-21 01:11:00+00:00,2015-01-21 00:33:09+00:00,1.15494,1.15497
2015-01-21 01:11:00+00:00,1.1560199999999998,1.156825,1.15575,1.1566,0,2015-01-21 02:40:27+00:00,2015-01-21 01:19:40+00:00,1.15598,1.15607
2015-01-21 02:47:07+00:00,1.156565,1.15731,1.15635,1.156815,0,2015-01-21 03:29:47+00:00,2015-01-21 03:35:42+00:00,1.15653,1.1566
2015-01-21 03:46:36+00:00,1.156795,1.1584699999999999,1.15613,1.158165,0,2015-01-21 06:03:12+00:00,2015-01-21 05:19:17+00:00,1.15673,1.15686
2015-01-21 06:04:05+00:00,1.15817,1.158865,1.1577199999999999,1.157765,0,2015-01-21 06:14:43+00:00,2015-01-21 06:50:00+00:00,1.15814,1.15817
2015-01-21 06:50:42+00:00,1.157805,1.158585,1.1547049999999999,1.15588,0,2015-01-21 06:58:59+00:00,2015-01-21 08:05:37+00:00,1.15777,1.15784
2015-01-21 08:15:11+00:00,1.1559,1.159255,1.15558,1.159255,0,2015-01-21 12:58:25+00:00,2015-01-21 08:17:24+00:00,1.15588,1.1559
2015-01-21 12:58:25+00:00,1.159265,1.15992,1.158735,1.159915,0,2015-01-21 13:18:02+00:00,2015-01-21 13:01:37+00:00,1.15928,1.15928
2015-01-21 13:18:02+00:00,1.15994,1.160945,1.159375,1.16083,0,2015-01-21 13:30:41+00:00,2015-01-21 13:30:05+00:00,1.15992,1.15995
2015-01-21 13:30:50+00:00,1.160885,1.1613850000000001,1.16014,1.1610800000000001,0,2015-01-21 13:45:37+00:00,2015-01-21 13:36:12+00:00,1.16087,1.1608
2015-01-21 13:46:12+00:00,1.161065,1.16292,1.16096,1.16276,0,2015-01-21 13:55:05+00:00,2015-01-21 13:47:02+00:00,1.16106,1.1611
2015-01-21 13:55:12+00:00,1.1627649999999998,1.1637300000000002,1.162465,1.163485,0,2015-01-21 14:00:37+00:00,2015-01-21 13:57:16+00:00,1.16278,1.16279
2015-01-21 14:00:38+00:00,1.16344,1.16411,1.1624050000000001,1.1625,0,2015-01-21 14:16:25+00:00,2015-01-21 14:32:27+00:00,1.16339,1.16346
2015-01-21 14:33:22+00:00,1.16249,1.162595,1.1565400000000001,1.161105,0,2015-01-21 14:34:03+00:00,2015-01-21 14:38:32+00:00,1.16247,1.16251
2015-01-21 14:43:52+00:00,1.1610900000000002,1.16487,1.160695,1.1645050000000001,0,2015-01-21 14:48:07+00:00,2015-01-21 14:44:19+00:00,1.16106,1.16107
2015-01-21 14:48:13+00:00,1.16451,1.1680199999999998,1.1644450000000002,1.1671399999999998,0,2015-01-21 14:48:46+00:00,2015-01-21 14:48:14+00:00,1.1645699999999999,1.16449
2015-01-21 14:48:49+00:00,1.1672600000000002,1.16771,1.16568,1.1667450000000001,0,2015-01-21 14:49:53+00:00,2015-01-21 14:49:27+00:00,1.16732,1.16715
2015-01-21 14:49:56+00:00,1.166735,1.167335,1.1647,1.16477,0,2015-01-21 14:50:10+00:00,2015-01-21 14:51:50+00:00,1.16679,1.16667
2015-01-21 14:51:58+00:00,1.16479,1.164965,1.1627299999999998,1.16404,0,2015-01-21 14:53:52+00:00,2015-01-21 14:56:08+00:00,1.16477,1.1647
2015-01-21 14:58:57+00:00,1.164025,1.165895,1.163505,1.16452,0,2015-01-21 15:06:47+00:00,2015-01-21 15:01:55+00:00,1.164,1.16402
2015-01-21 15:09:42+00:00,1.16453,1.165155,1.15889,1.1589049999999999,0,2015-01-21 15:10:37+00:00,2015-01-21 15:43:12+00:00,1.16448,1.16454
2015-01-21 15:43:13+00:00,1.15889,1.16162,1.15671,1.1614399999999998,0,2015-01-21 22:28:05+00:00,2015-01-21 18:04:35+00:00,1.15885,1.15894
2015-01-21 22:29:21+00:00,1.161425,1.16279,1.1607750000000001,1.161535,0,2015-01-21 23:35:32+00:00,2015-01-21 23:04:47+00:00,1.16136,1.16149
2015-01-22 00:01:18+00:00,1.1615250000000001,1.1615250000000001,1.15956,1.1598899999999999,0,2015-01-22 00:01:18+00:00,2015-01-22 00:09:06+00:00,1.16148,1.16157
2015-01-22 00:11:57+00:00,1.159885,1.16033,1.1590850000000001,1.1603050000000001,0,2015-01-22 00:58:33+00:00,2015-01-22 00:42:15+00:00,1.15985,1.15991
2015-01-22 00:58:47+00:00,1.16031,1.1619199999999998,1.160025,1.1612900000000002,0,2015-01-22 01:18:13+00:00,2015-01-22 01:01:09+00:00,1.16028,1.16033
2015-01-22 01:18:40+00:00,1.161285,1.16137,1.15904,1.15912,0,2015-01-22 01:27:27+00:00,2015-01-22 05:20:35+00:00,1.16123,1.16128
2015-01-22 05:24:50+00:00,1.159105,1.15957,1.15823,1.158515,0,2015-01-22 05:43:57+00:00,2015-01-22 06:29:53+00:00,1.15907,1.15914
2015-01-22 06:39:41+00:00,1.15852,1.1594250000000001,1.15757,1.1581299999999999,0,2015-01-22 07:17:38+00:00,2015-01-22 07:34:01+00:00,1.15849,1.15855
2015-01-22 07:35:30+00:00,1.1581199999999998,1.1617600000000001,1.157745,1.1611449999999999,0,2015-01-22 08:31:27+00:00,2015-01-22 08:13:43+00:00,1.15812,1.15811
2015-01-22 09:02:39+00:00,1.16124,1.16295,1.16042,1.1622249999999998,0,2015-01-22 09:30:09+00:00,2015-01-22 09:14:57+00:00,1.16121,1.16127
2015-01-22 09:33:22+00:00,1.16223,1.162755,1.1612049999999998,1.1626400000000001,0,2015-01-22 09:34:02+00:00,2015-01-22 10:26:11+00:00,1.16218,1.16227
2015-01-22 10:47:39+00:00,1.1626949999999998,1.1639300000000001,1.1619700000000002,1.1631,0,2015-01-22 10:48:11+00:00,2015-01-22 11:24:24+00:00,1.16267,1.16267
2015-01-22 11:38:54+00:00,1.16309,1.16449,1.162585,1.16375,0,2015-01-22 11:55:44+00:00,2015-01-22 11:46:56+00:00,1.16308,1.16311
2015-01-22 11:57:56+00:00,1.163745,1.164065,1.162285,1.162725,0,2015-01-22 11:58:18+00:00,2015-01-22 12:39:58+00:00,1.16373,1.16374
2015-01-22 12:44:02+00:00,1.162755,1.162935,1.1590699999999998,1.16248,0,2015-01-22 12:44:59+00:00,2015-01-22 12:44:55+00:00,1.16272,1.16269
2015-01-22 12:45:09+00:00,1.162505,1.165195,1.160425,1.1627800000000001,0,2015-01-22 12:45:33+00:00,2015-01-22 12:45:20+00:00,1.16266,1.16235
2015-01-22 12:45:42+00:00,1.162915,1.1639149999999998,1.1621000000000001,1.163675,0,2015-01-22 12:45:55+00:00,2015-01-22 12:46:46+00:00,1.16307,1.16261
2015-01-22 12:47:14+00:00,1.1636950000000001,1.16375,1.16165,1.161685,0,2015-01-22 12:51:45+00:00,2015-01-22 13:25:58+00:00,1.16358,1.16366
2015-01-22 13:25:58+00:00,1.1617,1.16273,1.16029,1.1615950000000002,0,2015-01-22 13:30:08+00:00,2015-01-22 13:28:05+00:00,1.16163,1.16172
2015-01-22 13:30:16+00:00,1.16159,1.16189,1.1606450000000001,1.1606450000000001,0,2015-01-22 13:31:26+00:00,2015-01-22 13:32:20+00:00,1.16159,1.16166
2015-01-22 13:32:20+00:00,1.16064,1.16171,1.16051,1.161135,0,2015-01-22 13:34:58+00:00,2015-01-22 13:32:22+00:00,1.16074,1.16072
2015-01-22 13:36:28+00:00,1.161135,1.16202,1.158045,1.159365,0,2015-01-22 13:37:52+00:00,2015-01-22 13:40:15+00:00,1.16101,1.16126
2015-01-22 13:40:18+00:00,1.159305,1.159345,1.15363,1.1537549999999999,0,2015-01-22 13:40:25+00:00,2015-01-22 13:40:50+00:00,1.15916,1.15879
2015-01-22 13:40:50+00:00,1.1537350000000002,1.1537350000000002,1.1512799999999999,1.15156,0,2015-01-22 13:40:50+00:00,2015-01-22 13:41:11+00:00,1.15396,1.15323
2015-01-22 13:41:22+00:00,1.1515650000000002,1.1545,1.1515,1.1545,0,2015-01-22 13:41:48+00:00,2015-01-22 13:41:22+00:00,1.15216,1.15148
2015-01-22 13:41:48+00:00,1.154505,1.1550799999999999,1.15192,1.152995,0,2015-01-22 13:41:53+00:00,2015-01-22 13:42:21+00:00,1.1548,1.1543700000000001
2015-01-22 13:42:29+00:00,1.153085,1.1559249999999999,1.153085,1.15469,0,2015-01-22 13:42:53+00:00,2015-01-22 13:42:29+00:00,1.15356,1.15294
2015-01-22 13:43:10+00:00,1.1546949999999998,1.15496,1.15298,1.15341,0,2015-01-22 13:43:48+00:00,2015-01-22 13:43:24+00:00,1.1547,1.15473
2015-01-22 13:44:05+00:00,1.15353,1.1580249999999999,1.153015,1.1580249999999999,0,2015-01-22 13:44:43+00:00,2015-01-22 13:44:11+00:00,1.15347,1.15345
2015-01-22 13:44:44+00:00,1.15809,1.163845,1.158,1.15911,0,2015-01-22 13:44:56+00:00,2015-01-22 13:45:16+00:00,1.15838,1.15819
2015-01-22 13:45:25+00:00,1.1591,1.16035,1.15683,1.1568800000000001,0,2015-01-22 13:45:36+00:00,2015-01-22 13:46:08+00:00,1.15918,1.15919
2015-01-22 13:46:09+00:00,1.156825,1.157875,1.154265,1.1554449999999998,0,2015-01-22 13:46:25+00:00,2015-01-22 13:46:42+00:00,1.15722,1.15685
2015-01-22 13:46:54+00:00,1.15546,1.1575950000000002,1.1554,1.15665,0,2015-01-22 13:47:03+00:00,2015-01-22 13:46:55+00:00,1.15557,1.15546
2015-01-22 13:47:50+00:00,1.1566400000000001,1.15685,1.154935,1.156245,0,2015-01-22 13:47:51+00:00,2015-01-22 13:48:25+00:00,1.15675,1.15663
2015-01-22 13:49:02+00:00,1.156275,1.1563949999999998,1.154765,1.15481,0,2015-01-22 13:49:04+00:00,2015-01-22 13:50:30+00:00,1.15627,1.15621
2015-01-22 13:50:38+00:00,1.15483,1.1548500000000002,1.1523400000000001,1.1525750000000001,0,2015-01-22 13:50:39+00:00,2015-01-22 13:51:46+00:00,1.15482,1.15484
2015-01-22 13:51:46+00:00,1.15271,1.1567699999999999,1.1526,1.15671,0,2015-01-22 13:54:07+00:00,2015-01-22 13:51:46+00:00,1.15288,1.1524
2015-01-22 13:54:09+00:00,1.15672,1.157535,1.15571,1.156245,0,2015-01-22 13:54:59+00:00,2015-01-22 13:55:08+00:00,1.15679,1.15671
2015-01-22 13:55:19+00:00,1.15624,1.157615,1.1555900000000001,1.1556,0,2015-01-22 13:55:45+00:00,2015-01-22 13:57:23+00:00,1.15627,1.15624
2015-01-22 13:57:24+00:00,1.1555849999999999,1.156665,1.15359,1.15359,0,2015-01-22 13:59:23+00:00,2015-01-22 14:03:00+00:00,1.1556,1.15541
2015-01-22 14:03:00+00:00,1.153585,1.1537600000000001,1.1519650000000001,1.152185,0,2015-01-22 14:04:28+00:00,2015-01-22 14:05:20+00:00,1.15357,1.15331
2015-01-22 14:05:24+00:00,1.1522299999999999,1.1533449999999998,1.150845,1.15111,0,2015-01-22 14:06:27+00:00,2015-01-22 14:07:29+00:00,1.15235,1.15214
2015-01-22 14:07:30+00:00,1.151135,1.15137,1.150215,1.150255,0,2015-01-22 14:08:21+00:00,2015-01-22 14:08:40+00:00,1.15126,1.1511
2015-01-22 14:08:42+00:00,1.150265,1.150265,1.14883,1.1492200000000001,0,2015-01-22 14:08:42+00:00,2015-01-22 14:09:23+00:00,1.15022,1.15011
2015-01-22 14:09:25+00:00,1.14924,1.149375,1.148285,1.148405,0,2015-01-22 14:09:29+00:00,2015-01-22 14:09:45+00:00,1.1492,1.1492
2015-01-22 14:10:29+00:00,1.148325,1.149925,1.148095,1.148475,0,2015-01-22 14:11:08+00:00,2015-01-22 14:10:42+00:00,1.1484,1.14833
2015-01-22 14:12:02+00:00,1.1484800000000002,1.148495,1.147355,1.147485,0,2015-01-22 14:12:21+00:00,2015-01-22 14:13:50+00:00,1.14842,1.14846
2015-01-22 14:13:53+00:00,1.14747,1.148775,1.147195,1.14736,0,2015-01-22 14:15:11+00:00,2015-01-22 14:16:45+00:00,1.14751,1.14751
2015-01-22 14:16:53+00:00,1.14725,1.14774,1.146515,1.14691,0,2015-01-22 14:17:57+00:00,2015-01-22 14:19:40+00:00,1.14737,1.14727
2015-01-22 14:19:52+00:00,1.146915,1.149425,1.1467399999999999,1.1472,0,2015-01-22 14:21:48+00:00,2015-01-22 14:26:24+00:00,1.14692,1.14692
2015-01-22 14:27:07+00:00,1.14715,1.1517849999999998,1.14709,1.15131,0,2015-01-22 14:38:53+00:00,2015-01-22 14:32:31+00:00,1.14718,1.14714
2015-01-22 14:39:06+00:00,1.15128,1.151805,1.14996,1.15016,0,2015-01-22 14:39:20+00:00,2015-01-22 14:43:57+00:00,1.15138,1.1513200000000001
2015-01-22 14:44:01+00:00,1.150445,1.1505999999999998,1.145575,1.146125,0,2015-01-22 14:44:12+00:00,2015-01-22 14:53:26+00:00,1.15039,1.1505
2015-01-22 14:53:29+00:00,1.1461000000000001,1.14752,1.14527,1.145435,0,2015-01-22 14:54:30+00:00,2015-01-22 14:57:26+00:00,1.14609,1.146
2015-01-22 14:57:30+00:00,1.1454300000000002,1.14913,1.14509,1.14509,0,2015-01-22 15:09:17+00:00,2015-01-22 15:26:13+00:00,1.14544,1.14542
2015-01-22 15:26:13+00:00,1.145085,1.1464400000000001,1.14413,1.145035,0,2015-01-22 15:32:48+00:00,2015-01-22 15:26:17+00:00,1.14512,1.14502
2015-01-22 15:36:44+00:00,1.14508,1.1464050000000001,1.1431149999999999,1.14361,0,2015-01-22 15:41:19+00:00,2015-01-22 15:49:47+00:00,1.14524,1.1451
2015-01-22 15:50:01+00:00,1.14364,1.143645,1.142385,1.14294,0,2015-01-22 15:50:01+00:00,2015-01-22 15:52:02+00:00,1.14359,1.14359
2015-01-22 15:53:22+00:00,1.14303,1.14326,1.14158,1.14167,0,2015-01-22 15:53:58+00:00,2015-01-22 15:58:15+00:00,1.14299,1.14308
2015-01-22 15:58:35+00:00,1.1416650000000002,1.143075,1.140565,1.14065,0,2015-01-22 16:02:52+00:00,2015-01-22 16:11:55+00:00,1.14165,1.14171
2015-01-22 16:11:57+00:00,1.1406200000000002,1.14321,1.1404299999999998,1.14268,0,2015-01-22 16:34:50+00:00,2015-01-22 16:12:52+00:00,1.14067,1.1406399999999999
2015-01-22 16:39:26+00:00,1.142655,1.1428850000000002,1.1394199999999999,1.1394600000000001,0,2015-01-22 16:40:13+00:00,2015-01-22 17:40:51+00:00,1.14263,1.14268
2015-01-22 17:40:51+00:00,1.139485,1.13993,1.137945,1.139015,0,2015-01-22 17:41:04+00:00,2015-01-22 17:41:29+00:00,1.13952,1.13934
2015-01-22 17:41:58+00:00,1.1389049999999998,1.140795,1.1388349999999998,1.139345,0,2015-01-22 17:47:27+00:00,2015-01-22 17:42:24+00:00,1.13886,1.13892
2015-01-22 17:51:49+00:00,1.1393499999999999,1.139475,1.13766,1.13805,0,2015-01-22 17:55:57+00:00,2015-01-22 17:59:45+00:00,1.13929,1.13929
2015-01-22 18:00:49+00:00,1.138065,1.1384400000000001,1.13686,1.137485,0,2015-01-22 18:01:35+00:00,2015-01-22 18:04:35+00:00,1.13804,1.138
2015-01-22 18:05:05+00:00,1.1374900000000001,1.13788,1.1363050000000001,1.13653,0,2015-01-22 18:16:43+00:00,2015-01-22 18:26:26+00:00,1.13746,1.13756
2015-01-22 18:27:15+00:00,1.136555,1.13916,1.136385,1.13655,0,2015-01-22 19:14:16+00:00,2015-01-22 20:39:41+00:00,1.13652,1.13655
2015-01-22 20:43:52+00:00,1.13658,1.13658,1.135215,1.1358899999999998,0,2015-01-22 20:43:52+00:00,2015-01-22 20:46:42+00:00,1.13656,1.1364
2015-01-22 20:56:49+00:00,1.1357,1.1362649999999999,1.1336499999999998,1.13388,0,2015-01-22 20:59:41+00:00,2015-01-22 21:04:10+00:00,1.13567,1.13573
2015-01-22 21:05:39+00:00,1.133855,1.134375,1.13164,1.1320199999999998,0,2015-01-22 21:06:45+00:00,2015-01-22 21:12:54+00:00,1.13384,1.13385
2015-01-22 21:12:57+00:00,1.132045,1.13324,1.131805,1.132865,0,2015-01-22 21:15:08+00:00,2015-01-22 21:13:01+00:00,1.13202,1.13196
2015-01-22 21:16:15+00:00,1.132815,1.134925,1.13229,1.134905,0,2015-01-22 21:37:00+00:00,2015-01-22 21:16:40+00:00,1.13275,1.13288
2015-01-22 21:37:02+00:00,1.13491,1.135735,1.1344750000000001,1.135675,0,2015-01-22 21:51:35+00:00,2015-01-22 21:45:01+00:00,1.1349,1.1349
2015-01-22 21:51:38+00:00,1.135665,1.13653,1.135575,1.136335,0,2015-01-22 21:57:43+00:00,2015-01-22 22:07:51+00:00,1.13561,1.13573
2015-01-22 22:26:24+00:00,1.136295,1.13734,1.135575,1.136635,0,2015-01-22 23:00:10+00:00,2015-01-22 22:46:58+00:00,1.13624,1.13633
2015-01-22 23:03:43+00:00,1.136615,1.1368749999999999,1.13442,1.13442,0,2015-01-22 23:17:55+00:00,2015-01-22 23:52:03+00:00,1.13652,1.1367099999999999
2015-01-22 23:52:03+00:00,1.134425,1.13632,1.1343,1.13632,0,2015-01-23 00:04:33+00:00,2015-01-22 23:52:28+00:00,1.13443,1.13447
2015-01-23 00:04:33+00:00,1.136325,1.13687,1.13429,1.1343,0,2015-01-23 00:04:44+00:00,2015-01-23 00:15:43+00:00,1.13665,1.13635
2015-01-23 00:15:44+00:00,1.134255,1.1361050000000001,1.1338949999999999,1.1360999999999999,0,2015-01-23 00:32:06+00:00,2015-01-23 00:15:58+00:00,1.13424,1.13427
2015-01-23 00:32:18+00:00,1.13612,1.137025,1.1352950000000002,1.13659,0,2015-01-23 01:14:38+00:00,2015-01-23 00:38:05+00:00,1.13609,1.13616
2015-01-23 01:26:18+00:00,1.136385,1.13742,1.1350500000000001,1.13526,0,2015-01-23 01:50:27+00:00,2015-01-23 04:44:18+00:00,1.13635,1.1363699999999999
2015-01-23 04:45:12+00:00,1.1352600000000002,1.135465,1.13272,1.133395,0,2015-01-23 04:45:57+00:00,2015-01-23 05:09:04+00:00,1.13521,1.13531
2015-01-23 05:09:22+00:00,1.133375,1.13344,1.13166,1.1319,0,2015-01-23 05:09:26+00:00,2015-01-23 05:19:34+00:00,1.13338,1.13341
2015-01-23 05:19:38+00:00,1.131955,1.13336,1.1314799999999998,1.1326450000000001,0,2015-01-23 05:34:19+00:00,2015-01-23 05:24:42+00:00,1.13192,1.13181
2015-01-23 05:38:34+00:00,1.132555,1.134055,1.131705,1.134055,0,2015-01-23 06:52:14+00:00,2015-01-23 06:01:47+00:00,1.13249,1.13258
2015-01-23 06:52:14+00:00,1.1340599999999998,1.1347800000000001,1.133025,1.134435,0,2015-01-23 07:27:18+00:00,2015-01-23 07:05:57+00:00,1.13408,1.13409
2015-01-23 07:50:31+00:00,1.134405,1.1355499999999998,1.13362,1.133755,0,2015-01-23 08:04:50+00:00,2015-01-23 08:30:03+00:00,1.13434,1.13446
2015-01-23 08:30:04+00:00,1.13374,1.13449,1.1305749999999999,1.1305749999999999,0,2015-01-23 08:30:14+00:00,2015-01-23 08:46:13+00:00,1.13382,1.13375
2015-01-23 08:46:13+00:00,1.13056,1.13058,1.129635,1.12964,0,2015-01-23 08:46:19+00:00,2015-01-23 08:49:28+00:00,1.13063,1.13059
