time,open,high,low,close,volume,high_time,low_time,first_index,first_time,open_bid_slippage,open_ask_slippage
2019-09-10 16:00:00+00:00,1.10454,1.10479,1.104125,1.10433,0,2019-09-10 16:17:48+00:00,2019-09-10 18:51:04+00:00,9682795.0,2019-09-10 16:17:48+00:00,1.10451,1.10457
2019-09-10 20:00:00+00:00,1.10433,1.10501,1.103985,1.104875,0,2019-09-10 21:55:28+00:00,2019-09-10 21:07:02+00:00,9682803.0,2019-09-10 20:00:53+00:00,1.10428,1.10438
2019-09-11 00:00:00+00:00,1.105035,1.10553,1.10438,1.10503,0,2019-09-11 00:30:00+00:00,2019-09-11 01:45:30+00:00,9683290.0,2019-09-11 00:00:00+00:00,1.10501,1.10503
2019-09-11 04:00:00+00:00,1.10503,1.105575,1.103395,1.103465,0,2019-09-11 04:10:37+00:00,2019-09-11 07:54:00+00:00,9683592.0,2019-09-11 04:04:11+00:00,1.105,1.10506
2019-09-11 08:00:00+00:00,1.103465,1.10349,1.09967,1.09967,0,2019-09-11 08:00:40+00:00,2019-09-11 11:59:24+00:00,9683878.0,2019-09-11 08:00:40+00:00,1.10344,1.10349
2019-09-11 12:00:00+00:00,1.09967,1.10067,1.098535,1.100165,0,2019-09-11 12:29:50+00:00,2019-09-11 14:36:47+00:00,9684746.0,2019-09-11 12:01:03+00:00,1.09964,1.0997
2019-09-11 16:00:00+00:00,1.100165,1.101205,1.10029,1.1009250000000002,0,2019-09-11 18:32:22+00:00,2019-09-11 16:18:48+00:00,9685098.0,2019-09-11 16:18:48+00:00,1.10013,1.1002
2019-09-11 20:00:00+00:00,1.1009250000000002,1.10137,1.1008749999999998,1.10122,0,2019-09-11 23:36:25+00:00,2019-09-11 21:51:15+00:00,9685115.0,2019-09-11 20:07:15+00:00,1.1009,1.10095
2019-09-12 00:00:00+00:00,1.1013600000000001,1.10153,1.1008149999999999,1.101165,0,2019-09-12 01:17:28+00:00,2019-09-12 00:23:18+00:00,9685177.0,2019-09-12 00:00:00+00:00,1.10137,1.10139
2019-09-12 04:00:00+00:00,1.101165,1.10194,1.100575,1.1016050000000002,0,2019-09-12 07:20:32+00:00,2019-09-12 06:38:00+00:00,9685339.0,2019-09-12 04:48:10+00:00,1.10114,1.10119
2019-09-12 08:00:00+00:00,1.1016050000000002,1.106595,1.0961400000000001,1.096835,0,2019-09-12 11:45:29+00:00,2019-09-12 11:52:27+00:00,9685479.0,2019-09-12 08:00:17+00:00,1.10158,1.10163
2019-09-12 12:00:00+00:00,1.096835,1.107965,1.092695,1.107545,0,2019-09-12 15:54:49+00:00,2019-09-12 12:47:45+00:00,9687774.0,2019-09-12 12:00:01+00:00,1.09651,1.0966
2019-09-12 16:00:00+00:00,1.107545,1.10872,1.106205,1.10648,0,2019-09-12 17:13:21+00:00,2019-09-12 16:46:50+00:00,9690739.0,2019-09-12 16:00:06+00:00,1.10751,1.10758
2019-09-12 20:00:00+00:00,1.10648,1.10684,1.10558,1.10561,0,2019-09-12 21:05:07+00:00,2019-09-12 23:51:54+00:00,9690977.0,2019-09-12 20:08:14+00:00,1.10644,1.10652
2019-09-13 00:00:00+00:00,1.105635,1.106945,1.105635,1.106905,0,2019-09-13 03:59:04+00:00,2019-09-13 00:00:00+00:00,9691488.0,2019-09-13 00:00:00+00:00,1.1056300000000001,1.10567
2019-09-13 04:00:00+00:00,1.106905,1.1109749999999998,1.10673,1.10925,0,2019-09-13 07:15:38+00:00,2019-09-13 04:28:28+00:00,9691781.0,2019-09-13 04:02:09+00:00,1.10688,1.10693
2019-09-13 08:00:00+00:00,1.10925,1.1106150000000001,1.107915,1.11054,0,2019-09-13 10:11:00+00:00,2019-09-13 08:31:03+00:00,9692759.0,2019-09-13 08:00:29+00:00,1.10922,1.10928
2019-09-13 12:00:00+00:00,1.11054,1.10967,1.106115,1.107425,0,2019-09-13 12:29:46+00:00,2019-09-13 14:14:58+00:00,9692844.0,2019-09-13 12:14:56+00:00,1.11051,1.11057
2019-09-13 16:00:00+00:00,1.107425,1.1078999999999999,1.10679,1.107275,0,2019-09-13 17:20:35+00:00,2019-09-13 18:56:40+00:00,9693014.0,2019-09-13 16:01:25+00:00,1.10739,1.10746
2019-09-13 20:00:00+00:00,1.107275,1.10791,1.1071,1.107495,0,2019-09-13 20:19:24+00:00,2019-09-13 20:58:07+00:00,9693099.0,2019-09-13 20:03:04+00:00,1.10723,1.10732
2019-09-14 00:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.10736,1.10763
2019-09-14 04:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.10736,1.10763
2019-09-14 08:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.10736,1.10763
2019-09-14 12:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.10736,1.10763
2019-09-14 16:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.10736,1.10763
2019-09-14 20:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.10736,1.10763
2019-09-15 00:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.10736,1.10763
2019-09-15 04:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.10736,1.10763
2019-09-15 08:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.10736,1.10763
2019-09-15 12:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.10736,1.10763
2019-09-15 16:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.10736,1.10763
2019-09-15 20:00:00+00:00,1.107495,1.108645,1.107035,1.10832,0,2019-09-15 23:28:06+00:00,2019-09-15 21:49:02+00:00,9693362.0,2019-09-15 21:05:00+00:00,1.10736,1.10763
2019-09-16 00:00:00+00:00,1.10833,1.10845,1.107015,1.107085,0,2019-09-16 00:00:36+00:00,2019-09-16 03:56:57+00:00,9694009.0,2019-09-16 00:00:00+00:00,1.1083,1.10834
2019-09-16 04:00:00+00:00,1.107085,1.108215,1.10672,1.1075949999999999,0,2019-09-16 07:43:36+00:00,2019-09-16 06:52:46+00:00,9694307.0,2019-09-16 04:00:13+00:00,1.10705,1.10712
2019-09-16 08:00:00+00:00,1.1075949999999999,1.1072950000000001,1.10282,1.10291,0,2019-09-16 08:00:34+00:00,2019-09-16 11:59:45+00:00,9694451.0,2019-09-16 08:00:34+00:00,1.10757,1.10762
2019-09-16 12:00:00+00:00,1.10291,1.103585,1.099345,1.10105,0,2019-09-16 12:13:53+00:00,2019-09-16 15:03:36+00:00,9695206.0,2019-09-16 12:00:20+00:00,1.10288,1.10294
2019-09-16 16:00:00+00:00,1.10105,1.1011199999999999,1.099465,1.100875,0,2019-09-16 19:28:44+00:00,2019-09-16 17:56:51+00:00,9696103.0,2019-09-16 16:12:35+00:00,1.10102,1.10108
2019-09-16 20:00:00+00:00,1.100875,1.100725,1.09972,1.10032,0,2019-09-16 21:22:04+00:00,2019-09-16 21:39:34+00:00,9696201.0,2019-09-16 20:00:29+00:00,1.10084,1.10091
2019-09-17 00:00:00+00:00,1.1003349999999998,1.101375,1.10012,1.100765,0,2019-09-17 02:52:45+00:00,2019-09-17 00:05:56+00:00,9696907.0,2019-09-17 00:00:00+00:00,1.10031,1.10034
2019-09-17 04:00:00+00:00,1.1010499999999999,1.1017649999999999,1.0990449999999998,1.10168,0,2019-09-17 07:30:54+00:00,2019-09-17 06:55:21+00:00,9697259.0,2019-09-17 04:00:00+00:00,1.10101,1.10109
2019-09-17 08:00:00+00:00,1.10168,1.102735,1.1007250000000002,1.1023399999999999,0,2019-09-17 11:49:16+00:00,2019-09-17 09:10:30+00:00,9697630.0,2019-09-17 08:00:20+00:00,1.10164,1.10172
2019-09-17 12:00:00+00:00,1.1023399999999999,1.106665,1.102235,1.106345,0,2019-09-17 15:53:01+00:00,2019-09-17 13:15:38+00:00,9697881.0,2019-09-17 12:09:16+00:00,1.10231,1.10237
2019-09-17 16:00:00+00:00,1.106345,1.107355,1.10581,1.10705,0,2019-09-17 17:40:26+00:00,2019-09-17 16:09:04+00:00,9698819.0,2019-09-17 16:00:34+00:00,1.10631,1.10638
2019-09-17 20:00:00+00:00,1.10705,1.107575,1.1069849999999999,1.107405,0,2019-09-17 23:51:13+00:00,2019-09-17 21:28:07+00:00,9699029.0,2019-09-17 20:02:32+00:00,1.10701,1.10709
2019-09-18 00:00:00+00:00,1.10741,1.107485,1.106515,1.10656,0,2019-09-18 00:06:04+00:00,2019-09-18 03:01:50+00:00,9699264.0,2019-09-18 00:00:00+00:00,1.10738,1.10743
2019-09-18 04:00:00+00:00,1.10656,1.106805,1.10516,1.10542,0,2019-09-18 06:06:01+00:00,2019-09-18 07:02:05+00:00,9699515.0,2019-09-18 04:03:30+00:00,1.10653,1.10659
2019-09-18 08:00:00+00:00,1.10542,1.105545,1.103685,1.10511,0,2019-09-18 08:12:29+00:00,2019-09-18 09:19:22+00:00,9699843.0,2019-09-18 08:03:16+00:00,1.10539,1.10545
2019-09-18 12:00:00+00:00,1.10511,1.106255,1.105245,1.106255,0,2019-09-18 15:48:27+00:00,2019-09-18 13:51:03+00:00,9700213.0,2019-09-18 12:03:53+00:00,1.10508,1.10514
2019-09-18 16:00:00+00:00,1.106255,1.1066449999999999,1.10138,1.10398,0,2019-09-18 17:54:33+00:00,2019-09-18 18:47:19+00:00,9700261.0,2019-09-18 16:24:15+00:00,1.10622,1.10629
2019-09-18 20:00:00+00:00,1.10398,1.103675,1.10251,1.10302,0,2019-09-18 21:12:32+00:00,2019-09-18 20:34:02+00:00,9701392.0,2019-09-18 20:01:42+00:00,1.10394,1.10402
2019-09-19 00:00:00+00:00,1.102945,1.103815,1.1023049999999999,1.103535,0,2019-09-19 03:30:51+00:00,2019-09-19 00:56:27+00:00,9701932.0,2019-09-19 00:00:00+00:00,1.10292,1.10294
2019-09-19 04:00:00+00:00,1.103535,1.105275,1.103555,1.105125,0,2019-09-19 07:59:43+00:00,2019-09-19 07:09:31+00:00,9702247.0,2019-09-19 04:01:54+00:00,1.10351,1.10356
2019-09-19 08:00:00+00:00,1.105125,1.107355,1.1052849999999999,1.1068,0,2019-09-19 11:39:31+00:00,2019-09-19 08:00:12+00:00,9702542.0,2019-09-19 08:00:10+00:00,1.10509,1.10516
2019-09-19 12:00:00+00:00,1.1068,1.1072,1.104355,1.10454,0,2019-09-19 12:02:40+00:00,2019-09-19 15:44:13+00:00,9703005.0,2019-09-19 12:00:31+00:00,1.10677,1.10683
2019-09-19 16:00:00+00:00,1.10454,1.10605,1.10395,1.104165,0,2019-09-19 17:17:39+00:00,2019-09-19 16:29:02+00:00,9703163.0,2019-09-19 16:00:32+00:00,1.10451,1.10457
2019-09-19 20:00:00+00:00,1.104165,1.104595,1.104005,1.10447,0,2019-09-19 21:13:51+00:00,2019-09-19 20:54:32+00:00,9703283.0,2019-09-19 20:50:18+00:00,1.10413,1.1042
2019-09-20 00:00:00+00:00,1.10447,1.1059649999999999,1.104395,1.10561,0,2019-09-20 02:57:35+00:00,2019-09-20 00:00:26+00:00,9703706.0,2019-09-20 00:00:01+00:00,1.10443,1.10449
2019-09-20 04:00:00+00:00,1.10561,1.106795,1.104625,1.10503,0,2019-09-20 07:16:35+00:00,2019-09-20 07:52:02+00:00,9704076.0,2019-09-20 04:03:04+00:00,1.10558,1.10564
2019-09-20 08:00:00+00:00,1.10503,1.105775,1.102545,1.103215,0,2019-09-20 08:37:19+00:00,2019-09-20 11:47:25+00:00,9704324.0,2019-09-20 08:00:22+00:00,1.105,1.10506
2019-09-20 12:00:00+00:00,1.103215,1.103285,1.099645,1.10029,0,2019-09-20 12:00:12+00:00,2019-09-20 15:43:20+00:00,9704823.0,2019-09-20 12:00:12+00:00,1.10318,1.10325
2019-09-20 16:00:00+00:00,1.10029,1.10215,1.1002399999999999,1.10205,0,2019-09-20 19:47:56+00:00,2019-09-20 16:05:33+00:00,9705616.0,2019-09-20 16:00:14+00:00,1.10025,1.10033
2019-09-20 20:00:00+00:00,1.10205,1.10215,1.101535,1.101995,0,2019-09-20 20:13:10+00:00,2019-09-20 20:48:40+00:00,9705683.0,2019-09-20 20:00:19+00:00,1.10201,1.10209
2019-09-21 00:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.10186,1.10213
2019-09-21 04:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.10186,1.10213
2019-09-21 08:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.10186,1.10213
2019-09-21 12:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.10186,1.10213
2019-09-21 16:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.10186,1.10213
2019-09-21 20:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.10186,1.10213
2019-09-22 00:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.10186,1.10213
2019-09-22 04:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.10186,1.10213
2019-09-22 08:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.10186,1.10213
2019-09-22 12:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.10186,1.10213
2019-09-22 16:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.10186,1.10213
2019-09-22 20:00:00+00:00,1.101995,1.1020050000000001,1.1011549999999999,1.101965,0,2019-09-22 21:06:16+00:00,2019-09-22 21:05:00+00:00,9705818.0,2019-09-22 21:05:00+00:00,1.10186,1.10213
2019-09-23 00:00:00+00:00,1.10187,1.102535,1.101585,1.10229,0,2019-09-23 02:16:55+00:00,2019-09-23 01:02:05+00:00,9706203.0,2019-09-23 00:00:00+00:00,1.10186,1.1019
2019-09-23 04:00:00+00:00,1.10229,1.1025550000000002,1.09662,1.0971199999999999,0,2019-09-23 06:01:05+00:00,2019-09-23 07:43:49+00:00,9706391.0,2019-09-23 04:08:36+00:00,1.10225,1.10233
2019-09-23 08:00:00+00:00,1.097,1.09888,1.096755,1.0986150000000001,0,2019-09-23 10:54:07+00:00,2019-09-23 09:30:04+00:00,9707565.0,2019-09-23 08:00:00+00:00,1.09696,1.09704
2019-09-23 12:00:00+00:00,1.0986150000000001,1.099985,1.098155,1.09905,0,2019-09-23 15:05:51+00:00,2019-09-23 13:24:59+00:00,9707674.0,2019-09-23 12:09:41+00:00,1.09859,1.09864
2019-09-23 16:00:00+00:00,1.09905,1.099815,1.098505,1.09965,0,2019-09-23 19:50:02+00:00,2019-09-23 16:52:39+00:00,9707884.0,2019-09-23 16:03:22+00:00,1.09901,1.09909
2019-09-23 20:00:00+00:00,1.09965,1.0998100000000002,1.0992,1.099205,0,2019-09-23 21:38:53+00:00,2019-09-23 23:39:44+00:00,9707921.0,2019-09-23 20:12:35+00:00,1.09961,1.09969
2019-09-24 00:00:00+00:00,1.0993849999999998,1.09959,1.098685,1.098905,0,2019-09-24 00:08:39+00:00,2019-09-24 01:52:52+00:00,9708086.0,2019-09-24 00:00:00+00:00,1.09936,1.09939
2019-09-24 04:00:00+00:00,1.098905,1.09964,1.098395,1.0987049999999998,0,2019-09-24 07:12:01+00:00,2019-09-24 06:16:45+00:00,9708315.0,2019-09-24 04:50:32+00:00,1.09886,1.09895
2019-09-24 08:00:00+00:00,1.098795,1.100395,1.0987900000000002,1.10016,0,2019-09-24 11:59:27+00:00,2019-09-24 08:00:02+00:00,9708430.0,2019-09-24 08:00:00+00:00,1.09877,1.09885
2019-09-24 12:00:00+00:00,1.10016,1.1014849999999998,1.09969,1.100225,0,2019-09-24 14:07:00+00:00,2019-09-24 13:59:59+00:00,9708675.0,2019-09-24 12:00:01+00:00,1.1001400000000001,1.10021
2019-09-24 16:00:00+00:00,1.100225,1.10241,1.099815,1.10187,0,2019-09-24 19:36:18+00:00,2019-09-24 16:26:15+00:00,9709076.0,2019-09-24 16:06:08+00:00,1.10019,1.10026
2019-09-24 20:00:00+00:00,1.10187,1.10233,1.10143,1.1020349999999999,0,2019-09-24 21:05:00+00:00,2019-09-24 21:59:02+00:00,9709461.0,2019-09-24 20:30:00+00:00,1.10183,1.10191
2019-09-25 00:00:00+00:00,1.101375,1.1017000000000001,1.099845,1.10022,0,2019-09-25 00:09:34+00:00,2019-09-25 02:45:47+00:00,9710183.0,2019-09-25 00:00:00+00:00,1.1013600000000001,1.10137
2019-09-25 04:00:00+00:00,1.10022,1.10017,1.0992600000000001,1.099625,0,2019-09-25 06:19:20+00:00,2019-09-25 07:29:23+00:00,9710570.0,2019-09-25 04:25:08+00:00,1.10018,1.10026
2019-09-25 08:00:00+00:00,1.099625,1.10049,1.097855,1.098045,0,2019-09-25 09:19:49+00:00,2019-09-25 11:57:34+00:00,9710762.0,2019-09-25 08:02:01+00:00,1.09959,1.09966
2019-09-25 12:00:00+00:00,1.097975,1.09878,1.09479,1.094895,0,2019-09-25 13:26:31+00:00,2019-09-25 15:57:20+00:00,9711096.0,2019-09-25 12:00:00+00:00,1.09795,1.098
2019-09-25 16:00:00+00:00,1.094895,1.0949,1.0937649999999999,1.094635,0,2019-09-25 16:02:04+00:00,2019-09-25 18:49:29+00:00,9711943.0,2019-09-25 16:02:04+00:00,1.09486,1.09493
2019-09-25 20:00:00+00:00,1.094635,1.095265,1.09421,1.0952199999999999,0,2019-09-25 23:48:06+00:00,2019-09-25 20:08:57+00:00,9712240.0,2019-09-25 20:08:57+00:00,1.09459,1.09468
2019-09-26 00:00:00+00:00,1.09513,1.096535,1.0949849999999999,1.0962749999999999,0,2019-09-26 03:29:27+00:00,2019-09-26 00:54:59+00:00,9712548.0,2019-09-26 00:00:00+00:00,1.0951,1.09514
2019-09-26 04:00:00+00:00,1.0962749999999999,1.096425,1.094065,1.09446,0,2019-09-26 04:19:47+00:00,2019-09-26 07:39:36+00:00,9712957.0,2019-09-26 04:03:18+00:00,1.09625,1.0963
2019-09-26 08:00:00+00:00,1.0944850000000002,1.0944850000000002,1.09226,1.0934599999999999,0,2019-09-26 08:00:00+00:00,2019-09-26 10:44:00+00:00,9713215.0,2019-09-26 08:00:00+00:00,1.09446,1.09451
2019-09-26 12:00:00+00:00,1.0934599999999999,1.0967449999999999,1.093165,1.093845,0,2019-09-26 13:58:32+00:00,2019-09-26 12:01:16+00:00,9713744.0,2019-09-26 12:01:16+00:00,1.09342,1.0935
2019-09-26 16:00:00+00:00,1.093845,1.09353,1.0909149999999999,1.09179,0,2019-09-26 16:15:18+00:00,2019-09-26 19:37:09+00:00,9713896.0,2019-09-26 16:10:30+00:00,1.09382,1.09387
2019-09-26 20:00:00+00:00,1.091805,1.092285,1.09167,1.09207,0,2019-09-26 21:11:40+00:00,2019-09-26 21:49:11+00:00,9714178.0,2019-09-26 20:00:00+00:00,1.09178,1.09183
2019-09-27 00:00:00+00:00,1.09228,1.09257,1.090475,1.09243,0,2019-09-27 03:59:02+00:00,2019-09-27 00:37:30+00:00,9714439.0,2019-09-27 00:00:00+00:00,1.09228,1.09231
2019-09-27 04:00:00+00:00,1.09243,1.092485,1.09071,1.092015,0,2019-09-27 04:34:48+00:00,2019-09-27 06:21:30+00:00,9714822.0,2019-09-27 04:00:01+00:00,1.09241,1.09245
2019-09-27 08:00:00+00:00,1.092015,1.093985,1.092065,1.093565,0,2019-09-27 11:02:25+00:00,2019-09-27 08:12:08+00:00,9714933.0,2019-09-27 08:07:44+00:00,1.09199,1.09204
2019-09-27 12:00:00+00:00,1.093545,1.09589,1.092675,1.09427,0,2019-09-27 15:38:27+00:00,2019-09-27 13:50:28+00:00,9715222.0,2019-09-27 12:00:00+00:00,1.09351,1.09358
2019-09-27 16:00:00+00:00,1.09427,1.09476,1.093695,1.094335,0,2019-09-27 16:50:08+00:00,2019-09-27 16:16:08+00:00,9715860.0,2019-09-27 16:01:46+00:00,1.09424,1.0943
2019-09-27 20:00:00+00:00,1.094335,1.09422,1.09405,1.0941649999999998,0,2019-09-27 20:58:14+00:00,2019-09-27 20:46:54+00:00,9715895.0,2019-09-27 20:00:01+00:00,1.09408,1.09416
2019-09-28 00:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.09408,1.09425
2019-09-28 04:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.09408,1.09425
2019-09-28 08:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.09408,1.09425
2019-09-28 12:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.09408,1.09425
2019-09-28 16:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.09408,1.09425
2019-09-28 20:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.09408,1.09425
2019-09-29 00:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.09408,1.09425
2019-09-29 04:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.09408,1.09425
2019-09-29 08:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.09408,1.09425
2019-09-29 12:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.09408,1.09425
2019-09-29 16:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.09408,1.09425
2019-09-29 20:00:00+00:00,1.0941649999999998,1.09464,1.0939999999999999,1.09427,0,2019-09-29 22:41:38+00:00,2019-09-29 21:08:16+00:00,9715948.0,2019-09-29 21:05:00+00:00,1.09408,1.09425
2019-09-30 00:00:00+00:00,1.094255,1.094265,1.093025,1.09324,0,2019-09-30 00:00:57+00:00,2019-09-30 02:52:54+00:00,9716220.0,2019-09-30 00:00:00+00:00,1.09423,1.09425
2019-09-30 04:00:00+00:00,1.09324,1.0947749999999998,1.09312,1.093595,0,2019-09-30 07:02:30+00:00,2019-09-30 04:08:49+00:00,9716500.0,2019-09-30 04:00:55+00:00,1.09321,1.09327
2019-09-30 08:00:00+00:00,1.093505,1.0937999999999999,1.090605,1.090875,0,2019-09-30 08:52:35+00:00,2019-09-30 11:28:03+00:00,9716665.0,2019-09-30 08:00:00+00:00,1.09348,1.09353
2019-09-30 12:00:00+00:00,1.090875,1.091385,1.0885150000000001,1.09063,0,2019-09-30 14:23:20+00:00,2019-09-30 12:14:48+00:00,9717230.0,2019-09-30 12:03:35+00:00,1.09084,1.09091
2019-09-30 16:00:00+00:00,1.09063,1.090835,1.089375,1.090055,0,2019-09-30 16:24:26+00:00,2019-09-30 17:53:46+00:00,9717870.0,2019-09-30 16:00:11+00:00,1.0906,1.09066
2019-09-30 20:00:00+00:00,1.090055,1.09005,1.08971,1.089825,0,2019-09-30 21:09:34+00:00,2019-09-30 21:29:30+00:00,9717908.0,2019-09-30 20:00:57+00:00,1.09002,1.09009
2019-10-01 00:00:00+00:00,1.089825,1.090095,1.08859,1.088845,0,2019-10-01 00:38:04+00:00,2019-10-01 02:59:18+00:00,9718015.0,2019-10-01 00:00:01+00:00,1.08991,1.08997
2019-10-01 04:00:00+00:00,1.0887850000000001,1.0893950000000001,1.087925,1.08866,0,2019-10-01 04:30:40+00:00,2019-10-01 06:59:44+00:00,9718302.0,2019-10-01 04:00:00+00:00,1.08876,1.08881
2019-10-01 08:00:00+00:00,1.08866,1.090805,1.08868,1.089895,0,2019-10-01 11:21:11+00:00,2019-10-01 08:18:05+00:00,9718531.0,2019-10-01 08:02:01+00:00,1.08862,1.0887
2019-10-01 12:00:00+00:00,1.089895,1.093475,1.0885150000000001,1.093235,0,2019-10-01 15:34:40+00:00,2019-10-01 13:59:50+00:00,9718786.0,2019-10-01 12:04:58+00:00,1.08986,1.08993
2019-10-01 16:00:00+00:00,1.093235,1.094295,1.09254,1.093745,0,2019-10-01 16:20:26+00:00,2019-10-01 17:41:31+00:00,9719440.0,2019-10-01 16:03:54+00:00,1.0932,1.09327
2019-10-01 20:00:00+00:00,1.093745,1.0937549999999998,1.092935,1.09304,0,2019-10-01 21:19:24+00:00,2019-10-01 22:00:05+00:00,9719734.0,2019-10-01 20:12:26+00:00,1.09371,1.09378
2019-10-02 00:00:00+00:00,1.0934249999999999,1.09416,1.0932849999999998,1.09351,0,2019-10-02 00:32:11+00:00,2019-10-02 02:35:37+00:00,9720331.0,2019-10-02 00:00:00+00:00,1.0934,1.09345
2019-10-02 04:00:00+00:00,1.09351,1.09358,1.091675,1.0919349999999999,0,2019-10-02 04:09:03+00:00,2019-10-02 07:49:25+00:00,9720517.0,2019-10-02 04:09:03+00:00,1.09347,1.09355
2019-10-02 08:00:00+00:00,1.0919349999999999,1.093295,1.090425,1.092825,0,2019-10-02 11:22:54+00:00,2019-10-02 08:59:11+00:00,9720859.0,2019-10-02 08:00:11+00:00,1.0919,1.0919699999999999
2019-10-02 12:00:00+00:00,1.092825,1.09584,1.091645,1.0951,0,2019-10-02 15:37:01+00:00,2019-10-02 12:21:56+00:00,9721212.0,2019-10-02 12:01:02+00:00,1.0928,1.09285
2019-10-02 16:00:00+00:00,1.0951,1.096365,1.09476,1.096115,0,2019-10-02 17:48:04+00:00,2019-10-02 16:09:11+00:00,9721667.0,2019-10-02 16:03:50+00:00,1.09507,1.09513
2019-10-02 20:00:00+00:00,1.096115,1.096345,1.0956299999999999,1.09595,0,2019-10-02 20:02:15+00:00,2019-10-02 20:32:02+00:00,9721810.0,2019-10-02 20:00:02+00:00,1.09608,1.09615
2019-10-03 00:00:00+00:00,1.096025,1.096535,1.095545,1.095545,0,2019-10-03 00:20:09+00:00,2019-10-03 03:47:00+00:00,9721925.0,2019-10-03 00:00:00+00:00,1.096,1.09605
2019-10-03 04:00:00+00:00,1.095545,1.0959050000000001,1.0941049999999999,1.094595,0,2019-10-03 04:31:38+00:00,2019-10-03 07:00:02+00:00,9722120.0,2019-10-03 04:02:05+00:00,1.09552,1.09557
2019-10-03 08:00:00+00:00,1.09446,1.097405,1.09414,1.095865,0,2019-10-03 08:38:59+00:00,2019-10-03 08:00:21+00:00,9722418.0,2019-10-03 08:00:00+00:00,1.09443,1.09449
2019-10-03 12:00:00+00:00,1.0957050000000002,1.0999349999999999,1.09509,1.099215,0,2019-10-03 14:11:26+00:00,2019-10-03 12:12:37+00:00,9722717.0,2019-10-03 12:00:00+00:00,1.09568,1.09573
2019-10-03 16:00:00+00:00,1.099215,1.0989,1.09656,1.09707,0,2019-10-03 16:04:19+00:00,2019-10-03 19:37:52+00:00,9723285.0,2019-10-03 16:04:19+00:00,1.09918,1.09925
2019-10-03 20:00:00+00:00,1.09707,1.09761,1.09636,1.09758,0,2019-10-03 23:54:48+00:00,2019-10-03 20:58:07+00:00,9723417.0,2019-10-03 20:34:48+00:00,1.09703,1.09711
